Izborna jedinica;Grad/opæina;Redni broj biraèkog mjesta;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;Kandidat: MLADENKA ATANACKOVIÆ, Zamjenik: JASMINKA IGNJATOVIÆ, Predlagatelj: HRVATSKA STRANKA MLADIH - HSM                                        ;Kandidat: DUŠAN CRNKOVIÆ, ing., Zamjenik: BOŽIDAR SLAVULJ, ing. grað., Predlagatelj: SRPSKA NARODNA STRANKA - SNS                                        ;Kandidat: JELICA ÈANAK, Zamjenik: BRANKICA JEROTIÆ, Predlagatelj: HRVATSKA STRANKA MLADIH - HSM                                        ;Kandidat: PERO DEJANOVIÆ, Zamjenik: STEVAN IVANIÆ, Predlagatelj: ABECEDA DEMOKRACIJE - ABECEDA                                        ;Kandidat: PETAR DUBAIÆ, Zamjenik: PETAR VUJAKLIJA, Predlagatelj: ABECEDA DEMOKRACIJE - ABECEDA                                        ;Kandidat: VELJKO DŽAKULA, dipl.ing. šumarstva, Zamjenik: MILAN UZELAC, Predlagatelj: ZAJEDNICA SRBA U REPUBLICI HRVATSKOJ - ZSH                                       ;Kandidat: RATKO GAJICA, Zamjenik: JOVAN AJDUKOVIÆ, Predlagatelj: SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS                                       ;Kandidat: DRAGAN HINIÆ, dipl.iur., Zamjenik: RADOVAN VUKELIÆ, dr.med., Predlagatelj: SRPSKA NARODNA STRANKA - SNS                                        ;Kandidat: CVIJO JANDRIÆ, Zamjenik: ZORA LUKIÆ, Predlagatelj: SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP                                       ;Kandidat: LJUBICA JAVORINA-ŠOLAJA, dr.med., Zamjenik: MILE JAVORINA, ing., Predlagatelj: PARTIJA PODUNAVSKIH SRBA - PPS                                       ;Kandidat: VLADIMIR KOSIÆ, dipl.oec., Zamjenik: VESELIN GRBIÆ, Predlagatelj: PARTIJA PODUNAVSKIH SRBA - PPS                                       ;Kandidat: RADIVOJ-RADE LESKOVAC, dipl. polit., Zamjenik: PERO MATIÆ, prof., Predlagatelj: PARTIJA PODUNAVSKIH SRBA - PPS                                       ;Kandidat: dr.sc. SVETOZAR LIVADA, Zamjenik: STANIŠA ŽARKOVIÆ, dipl. soc.radnik, Predlagatelj: ZAJEDNICA SRBA U REPUBLICI HRVATSKOJ - ZSH                                       ;Kandidat: BRANKO LUBOVAC, dipl.oec., Zamjenik: STEVAN BANJANIN, prof., Predlagatelj: ZAJEDNICA SRBA U REPUBLICI HRVATSKOJ - ZSH                                       ;Kandidat: MILUTIN LUKIÆ, Zamjenik: MLADEN MITROVIÆ, Predlagatelj: SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP                                       ;Kandidat: MILICA MARIÆ, Zamjenik: SAŠA VASILJEV, Predlagatelj: HRVATSKA STRANKA MLADIH - HSM                                        ;Kandidat: DEJAN MEDAKOVIÆ, Zamjenik: MARIJA DVORNIÆ, Predlagatelj: SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP                                       ;Kandidat: dr.sc. MILORAD PUPOVAC, Zamjenik: ALEKSANDAR MILOŠEVIÆ, Predlagatelj: SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS                                       ;Kandidat: VOJISLAV STANIMIROVIÆ, dr.med., Zamjenik: MILE HORVAT, Predlagatelj: SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS                                       ;Kandidat: LUKA ŠUŠAK, dipl.iur., Zamjenik: MILAN RODIÆ, dipl.iur., Predlagatelj: SRPSKA NARODNA STRANKA - SNS                                        ;;;;;;;
8;PIÆAN;1;5;2;2;2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;;;;;;;
8;PIÆAN;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;PIÆAN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;PIÆAN;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;PIÆAN;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;PUNAT;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;PUNAT;2;17;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;
8;PUNAT;3;6;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;
8;RAŠA;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;RAŠA;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;RAŠA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;RAŠA;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;RAŠA;5;12;4;4;4;0;0;0;1;0;0;1;2;1;0;0;0;0;0;1;0;0;0;3;1;0;;;;;;;
8;RAŠA;6;11;6;6;6;0;1;2;0;1;0;1;0;0;1;0;2;0;1;0;2;0;0;0;0;0;;;;;;;
8;RAŠA;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;RAŠA;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETA NEDELJA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETA NEDELJA;2;5;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETA NEDELJA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETA NEDELJA;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETA NEDELJA;5;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;
8;SVETA NEDELJA;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETI LOVREÈ;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETI LOVREÈ;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETI PETAR U ŠUMI;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETVINÈENAT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETVINÈENAT;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETVINÈENAT;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETVINÈENAT;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETVINÈENAT;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETVINÈENAT;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETVINÈENAT;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;SVETVINÈENAT;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;TAR-VABRIGA;1;48;4;4;4;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;1;3;3;1;;;;;;;
8;TAR-VABRIGA;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;TINJAN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;TINJAN;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;TINJAN;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VIŠNJAN;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VIŠNJAN;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VIŠNJAN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VIŠNJAN;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VIŠNJAN;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VIŽINADA;1;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;;;;;;;
8;VIŽINADA;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VRBNIK;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VRBNIK;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VRBNIK;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;VRSAR;1;36;5;5;5;0;0;0;0;0;0;3;1;0;0;0;0;3;3;0;0;0;1;2;2;0;;;;;;;
8;VRSAR;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;ŽMINJ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;ŽMINJ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;ŽMINJ;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
8;ŽMINJ;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;1;773;42;42;41;1;0;0;0;0;0;13;7;0;0;0;0;13;14;5;0;0;1;21;7;18;;;;;;;
9;BENKOVAC;2;574;43;43;41;2;1;1;1;0;1;6;5;0;1;2;0;18;5;0;4;1;1;19;7;8;;;;;;;
9;BENKOVAC;3;48;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;
9;BENKOVAC;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;5;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;6;80;5;5;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;;;;;;;
9;BENKOVAC;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;9;146;15;14;12;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;9;3;5;;;;;;;
9;BENKOVAC;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;11;126;4;4;3;1;0;0;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;14;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;15;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;17;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;18;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;19;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;20;506;26;26;26;0;0;0;1;0;1;2;1;0;0;0;1;1;2;1;0;1;0;10;3;19;;;;;;;
9;BENKOVAC;21;53;4;4;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;2;1;0;;;;;;;
9;BENKOVAC;22;116;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;23;129;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;24;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BENKOVAC;25;361;40;40;40;0;0;0;2;0;0;2;5;1;1;1;0;1;1;0;0;2;1;8;3;31;;;;;;;
9;BENKOVAC;26;393;19;19;19;0;2;2;0;0;0;1;4;0;0;0;0;2;0;1;0;0;0;13;7;5;;;;;;;
9;BENKOVAC;27;273;15;15;14;1;1;1;0;0;1;0;4;1;0;0;0;1;1;0;1;0;0;8;6;10;;;;;;;
9;BENKOVAC;28;245;36;36;35;1;0;3;0;0;0;4;5;4;0;1;0;12;9;1;0;2;0;17;6;23;;;;;;;
9;BIOGRAD NA MORU;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;BIOGRAD NA MORU;2;33;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;;;;;;;
9;BIOGRAD NA MORU;3;27;2;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;
9;BIOGRAD NA MORU;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;7;103;5;5;3;2;1;2;0;0;1;2;1;0;0;0;0;1;0;0;0;0;0;1;0;0;;;;;;;
9;DRNIŠ;8;72;4;4;4;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;2;2;0;;;;;;;
9;DRNIŠ;9;82;3;3;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;
9;DRNIŠ;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;11;37;2;2;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;;;;;;;
9;DRNIŠ;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;13;125;26;26;24;2;2;2;1;1;5;1;2;0;1;0;0;12;7;1;0;0;1;14;8;2;;;;;;;
9;DRNIŠ;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;15;59;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;;;;;;;
9;DRNIŠ;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;19;38;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;
9;DRNIŠ;20;90;5;5;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;4;3;2;;;;;;;
9;DRNIŠ;21;103;20;20;20;0;0;1;0;0;0;3;8;0;1;0;0;0;3;3;1;1;0;17;4;8;;;;;;;
9;DRNIŠ;22;91;9;8;8;0;1;0;0;0;0;0;4;0;0;0;0;1;1;1;1;0;0;4;3;3;;;;;;;
9;DRNIŠ;23;63;3;3;3;0;0;0;0;0;0;1;2;0;0;0;0;1;1;0;0;0;0;1;1;0;;;;;;;
9;DRNIŠ;24;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;DRNIŠ;25;60;7;7;7;0;1;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0;6;1;0;;;;;;;
9;GOSPIÆ;1;118;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;2;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;3;753;10;10;9;1;1;0;0;0;0;1;2;1;0;1;0;2;0;0;0;0;0;5;3;1;;;;;;;
9;GOSPIÆ;4;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;5;34;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;;;
9;GOSPIÆ;6;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;
9;GOSPIÆ;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;16;635;9;9;8;1;0;0;0;0;0;1;2;2;0;0;0;3;3;0;0;0;0;4;5;0;;;;;;;
9;GOSPIÆ;17;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;18;226;11;11;10;1;1;1;2;0;0;0;3;0;0;1;0;1;2;0;0;1;0;6;8;1;;;;;;;
9;GOSPIÆ;19;207;21;21;21;0;0;1;1;0;2;2;2;1;0;2;1;9;5;1;0;0;0;10;4;2;;;;;;;
9;GOSPIÆ;20;624;38;38;38;0;1;6;3;1;1;7;15;4;2;3;3;11;2;1;0;0;0;17;11;2;;;;;;;
9;GOSPIÆ;21;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;GOSPIÆ;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;2;19;2;2;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;
9;KAŠTELA;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;4;34;12;12;12;0;0;0;0;0;0;2;2;0;0;0;0;5;3;1;1;0;2;7;4;3;;;;;;;
9;KAŠTELA;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;8;17;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;
9;KAŠTELA;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;13;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;;;;;;;
9;KAŠTELA;14;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;16;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KAŠTELA;17;8;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;;;;;;
9;KAŠTELA;18;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;KNIN;1;64;6;6;6;0;1;1;1;0;0;0;1;1;0;1;1;2;0;0;0;0;1;3;3;1;;;;;;;
9;KNIN;2;525;42;42;40;2;0;1;0;0;0;5;16;1;0;1;0;11;8;2;2;1;0;24;12;6;;;;;;;
9;KNIN;3;473;43;43;43;0;1;0;1;0;0;7;16;2;1;3;3;9;3;6;1;1;1;22;9;3;;;;;;;
9;KNIN;4;582;29;29;28;1;0;1;0;0;0;3;9;3;0;0;0;8;6;1;0;0;0;12;5;6;;;;;;;
9;KNIN;5;347;31;30;30;0;0;2;0;3;0;0;8;3;0;0;0;1;2;1;1;2;2;15;11;9;;;;;;;
9;KNIN;6;475;27;26;24;2;0;0;0;0;0;4;5;0;0;0;0;5;9;0;0;0;0;19;4;3;;;;;;;
9;KNIN;7;399;19;19;19;0;0;0;0;0;0;1;13;0;0;0;1;7;2;3;0;2;0;10;7;2;;;;;;;
9;KNIN;8;316;5;5;5;0;0;0;0;0;0;1;1;0;0;0;0;2;0;1;0;0;0;3;2;0;;;;;;;
9;KNIN;9;383;7;7;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;4;3;;;;;;;
9;KNIN;10;343;7;6;6;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;3;0;1;;;;;;;
9;KNIN;11;334;15;15;15;0;0;0;0;0;0;3;7;0;1;0;0;7;0;0;0;0;1;10;5;4;;;;;;;
9;KNIN;12;452;12;12;12;0;0;0;1;0;0;1;2;0;0;0;0;4;1;3;0;1;0;4;3;3;;;;;;;
9;KNIN;13;51;13;13;12;1;0;0;0;0;0;0;4;1;0;0;0;2;0;0;0;0;0;10;6;2;;;;;;;
9;KNIN;14;116;24;24;24;0;0;0;1;0;2;1;9;1;0;0;2;6;0;0;0;0;0;7;3;0;;;;;;;
9;KNIN;15;251;12;12;11;1;0;0;1;0;1;0;4;0;1;0;0;6;0;0;0;0;1;6;5;0;;;;;;;
9;NIN;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
9;NIN;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
