Izborna jedinica;Izborna jedinica grada / opæine;Grad / opæina;BM Rbr;BM Naziv;BM Lokacija;BM Adresa;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;Kandidat: ROBERT JANKOVICS, Zamjenik: TIBOR SANTO, dr.med., Predlagatelj: DEMOKRATSKA ZAJEDNICA MAÐARA HRVATSKE - DZMH  ;Kandidat: mr.sc. DENEŠ ŠOJA, Zamjenik: ŠANDOR JUHAS , Predlagatelj: SAVEZ MAÐARSKIH UDRUGA - SMU  ;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;2;MO LUTVINKA;OBRTNIÈKA ŠKOLA;VLADIMIRA NAZORA 9;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;3;MO LUTVINKA;O.Š. MILAN AMRUŠ;NIKOLE ZRINSKOG 100;1;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;4;MO LUTVINKA;PROSTORIJA MO LUTVINKA;NIKOLE ZRINSKOG 86;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;5;MO LUTVINKA;PROSTORIJE HRVATSKIH CESTA;I.G. KOVAÈIÆA 58;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;6;MO ANDRIJA HEBRANG;ANDRIJA HEBRANG BLOK 6 BR.1;NASELJE ANDRIJE HEBRANG BLOK 6/1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;7;"OŠ ""DRAGUTIN TADIJANOVIÆ""";"OŠ ""DRAGUTIN TADIJANOVIÆ""";NASELJE ANDRIJE HEBRANG;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;8;"OŠ ""DRAGUTIN TADIJANOVIÆ""";"OŠ ""DRAGUTIN TADIJANOVIÆ""";NASELJE ANDRIJE HEBRANG;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;9;ZGRADA ŠUMARIJE SL.BROD;ZGRADA ŠUMARIJE SL.BROD - PRIZEMLJE SOBA BR.11;PETRA KREŠIMIRA IV BB;1;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;10;ŽUPANIJSKI SUD;ŽUPANIJSKI SUD;TOME SKALICE 2;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;11;SUTEREN P.KREŠIMIRA IV BR.2;SUTEREN P.KREŠIMIRA IV BR.2;SUTEREN P.KREŠIMIRA IV BR.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;12;"OŠ ""HUGO BADALIÆ""";"OŠ ""HUGO BADALIÆ""";BOROVSKA 1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;13;GIMNAZIJA MATIJA MESIÆ;ZGRADA GIMNAZIJE MATIJE MESIÆ;PILAREVA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;14;OPÆINSKI SUD;ZGRADA OPÆINSKOG SUDA;TRG POBJEDE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;15;SEKCIJA ZA ODRŽAVANJE PRUGA;SEKCIJA ZA ODRŽAVANJE PRUGA;TOMISLAVOV TRG 1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;16;MO ANTUN MIHANOVIÆ;"DOM MO ""ANTUN MIHANOVIÆ""";PAVLEKA MIŠKINA 6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;17;VODOVOD;PROSTORIJE VODOVODA;NIKOLE ZRINSKOG 25;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;18;OSNOVNA ŠKOLA;"OSNOVNA ŠKOLA ""IVAN GORAN KOVAÈIÆ""";HUGE BADALIÆA 8;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;19;DOM ZA STARIJE I NEMOÆNE OSOBE;DOM ZA STARIJE I NEMOÆNE OSOBE;KRALJICE JELENE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;20;"OŠ ""ANTUN MIHANOVIÆ""";"OŠ ""ANTUN MIHANOVIÆ""";MIHANOVIÆEVA 35;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;21;MO KOLONIJA;MO KOLONIJA;VINOGRADSKA CESTA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;22;MO KOLONIJA;"PODRUÈNA ŠKOLA ""ÐURO PILAR""";VINOGRADSKA CESTA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;23;MO KOLONIJA;"PODRUÈNA ŠKOLA ""ÐURO PILAR""";VINOGRADSKA CESTA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;24;MO KOLONIJA;"OŠ ""ÐURO PILAR""";VINOGRADSKA CESTA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;25;"OŠ ""ÐURO PILAR""";"OŠ ""ÐURO PILAR""";VINOGORSKA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;26;"OŠ ""ÐURO PILAR""";"OŠ ""ÐURO PILAR""";VINOGORSKA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;27;"OŠ ""ÐURO PILAR""";"OŠ ""ÐURO PILAR""";VINOGORSKA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;28;MO PODVINJE;MO PODVINJE;TRG SV. ANTUNA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;29;MO PODVINJE;MO PODVINJE;TRG SV. ANTUNA;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;30;"OŠ ""BLAŽ TADIJANOVIÆ""";"OŠ ""BLAŽ TADIJANOVIÆ""";SLAVONSKI BROD;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;31;"OŠ ""BLAŽ TADIJANOVIÆ""";"OŠ ""BLAŽ TADIJANOVIÆ""";SLAVONSKI BROD;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;32;"MO ""JOSIP RIMAC""";"MO ""JOSIP RIMAC""";A. JARIÆA 6-PRIZEMLJE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;33;"MO ""JOSIP RIMAC""";"MO ""JOSIP RIMAC""";A. JARIÆA 6-KAT;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;34;"PŠ ""HUGO BADALIÆ""";"PODRUÈNA ŠKOLA ""HUGO BADALIÆ""";F. KUHAÈA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;35;"PŠ ""HUGO BADALIÆ""";"PODRUÈNA ŠKOLA ""HUGO BADALIÆ""";F. KUHAÈA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;36;"PŠ ""HUGO BADALIÆ""";"PODRUÈNA ŠKOLA ""HUGO BADALIÆ""";F. KUHAÈA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;37;"PŠ ""HUGO BADALIÆ""";"PODRUÈNA ŠKOLA ""HUGO BADALIÆ""";F. KUHAÈA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;38;MO BUDAINKA;MJESNI DOM BUDAINKA;ZAGREBAÈKA 51;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;39;MO BUDAINKA;"OŠ ""IVANA BRLIÆ MAŽURANIÆ""";ZAGREBAÈKA 78;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;40;MO BUDAINKA;"OŠ ""IVANA BRLIÆ MAŽURANIÆ""";ZAGREBAÈKA 78;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;41;MO BUDAINKA;"OŠ ""IVANA BRLIÆ MAŽURANIÆ""";ZAGREBAÈKA 78;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;42;BRODSKI VAROŠ;MJESNI DOM BRODSKI VAROŠ;ZAGREBAÈKA 338;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;43;"PŠ ""IVANA BRLIÆ MAŽURANIÆ""";"PŠ ""IVANA BRLIÆ MAŽURANIÆ""";ZAGREBAÈKA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;44;MJESNI DOM;MJESNI DOM ZRINSKI FRANKOPAN;A. POPOVIÆA 37;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;45;MJESNI DOM;MJESNI DOM ZRINSKI FRANKOPAN;A. POPOVIÆA 37;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;46;MJESNI DOM;MJESNI DOM MALI PARIZ;KVATERNIKOVA 7;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;47;SREDNJA ŠKOLA;SŠ INDUSTRIJSKO-OBRTNIÈKA ŠKOLA;KUMIÈIÆEVA 55;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;48;MJESNI DOM;MJESNI DOM DR. ANTUN STARÈEVIÆ - VELIKA SALA;OSJEÈKA 24;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;49;OSNOVNA ŠKOLA;"OŠ ""BOGOSLAV ŠULEK""";A.M. KRLEŽE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;50;OSNOVNA ŠKOLA;"OŠ ""BOGOSLAV ŠULEK""";A.M. KRLEŽE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;51;DJEÈIJI VRTIÆ;"DJEÈIJI VRTIÆ ""KOSJENKA""";A.M. KRLEŽE BB;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;52;HRVATSKE ŠUME;PROSTORIJE HRVATSKE ŠUME;OSJEÈKA 282;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;53;MJESNI DOM;MJESNI DOM DR. ANTE STARÈEVIÆ - MALA SALA;OSJEÈKA 24;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;54;OSNOVNA ŠKOLA;"OŠ ""BOGOSLAV ŠULEK""";A.M. KRLEŽE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;55;DJEÈIJI VRTIÆ;"DJEÈIJI VRTIÆ ""RADOST""";TOME BAKAÈA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;56;DJEÈIJI VRTIÆ;"DJEÈIJI VRTIÆ ""RADOST""";TOME BAKAÈA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;57;MJESNI DOM;MJESNI DOM JOSIP JURAJ STROSSMAYER - VELIKA SALA;DOBRILINA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;58;MJESNI DOM;MJESNI DOM JOSIP JURAJ STROSSMAYER - MALA SALA;DOBRILINA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;59;OSNOVNA ŠKOLA;"OŠ ""VLADIMIR NAZOR""";F. MARINIÆA 9;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;SLAVONSKI BROD;60;SLAVONIJA DI;PROSTORIJE SLAVONIJE DI;SV. LOVRE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;1;VINKOVCI;I. MJESNI ODBOR VINKOVCI;H.V.HRVATINIÆA 50;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;2;VINKOVCI;INDUSTRIJSKO-OBRTNIÈKA ŠKOLA;H.D. GENSCHERA BB;3;3;3;3;0;1;2;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;3;VINKOVCI;INDUSTRIJSKO-OBRTNIÈKA ŠKOLA;H.D.GENSCHERA BB;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;4;VINKOVCI;II. MJESNI ODBOR VINKOVCI;M. GUPCA 21A;5;3;3;3;0;1;2;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;5;VINKOVCI;"DJEÈJI VRTIÆ ""NAŠA RADOST""";P.MIŠKINE 69;4;2;2;2;0;2;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;6;VINKOVCI;POSLOVNI PROSTOR;K.KOTROMANIÆ 16;6;5;5;5;0;4;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;7;VINKOVCI;CRVENI KRIŽ;TRG BANA J.ŠOKÈEVIÆA 2;2;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;8;VINKOVCI;ZAVOD ZA ZAPOŠLJAVANJE VINKOVCI;J.DALMATINCA 27;4;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;9;VINKOVCI;III. MJESNI ODBOR VINKOVCI;GLAGOLJAŠKA 13;7;2;2;2;0;1;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;10;VINKOVCI;GRADSKA UPRAVA GRADA VINKOVACA;BANA J.JELAÈIÆA 1;3;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;11;VINKOVCI;IV MJESNI ODBOR KOLODVOR;KRALJA ZVONIMIRA 101;2;2;2;2;0;2;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;12;VINKOVCI;UDRUŽENJE UMIROVLJENIKA;TRG J. RUNJANINA 11;2;2;2;2;0;0;2;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;13;VINKOVCI;VODOPRIVREDA VINKOVCI D.D.;JOSIPA KOZARCA 28;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;14;VINKOVCI;V. MJESNI ODBOR VINKOVCI;12 REDARSTVENIKA BB;1;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;15;VINKOVCI;"DJEÈJI VRTIÆ ""PÈELICA""";DVANAEST REDARSTVENIKA 20;3;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;16;VINKOVCI;DJEÈJI VRTIÆ EDEN PODRUŽNICA SRCE MARIJINO;ŠKOLSKA 35;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;17;VINKOVCI;VI. MJESNI ODBOR VINKOVCI;ŠKOLSKA 42;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;18;VINKOVCI;VI. MJESNI ODBOR VINKOVCI;ŠKOLSKA 42;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;19;VINKOVCI;"OŠ ""BARTOLA KAŠIÆA""";B.KAŠIÆA BB;1;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;20;VINKOVCI;INA-NAFTAPLIN VINKOVCI;OHRIDSKA 17;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;21;VINKOVCI;OSN.ŠKOLA A.G. MATOŠA VINKOVCI;OHRIDSKA 21;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;22;VINKOVCI;"DJEÈJI VRTIÆ ""STRIBOR""";J.J.STROSSMAYERA 7;4;2;2;2;0;0;2;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;23;VINKOVCI;VII. MJESNI ODBOR VINKOVCI;MATICE HRVATSKE 8;2;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;24;VINKOVCI;VINKOVCI - DOM UMIROVLJENIKA;NIKOLE TESLE 43B;1;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;25;VINKOVCI;VIII. MJESNI ODBOR VINKOVCI;BANA J.JELAÈIÆA 81;1;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;26;VINKOVCI;IX. MJESNI ODBOR VINKOVCI;M.BRAŠNIÆA 2A;4;2;2;2;0;2;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;27;VINKOVCI;ELEKTRA VINKOVCI;KRALJA ZVONIMIRA 96;2;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;28;VINKOVCI;ELEKTRA VINKOVCI;KRALJA ZVONIMIRA 96;5;2;2;2;0;2;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;29;VINKOVCI;X. MJESNI ODBOR VINKOVCI;KRALJA ZVONIMIRA 120;3;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;30;VINKOVCI;INA TRGOVINA VINKOVCI;KRALJA ZVONIMIRA 126;2;2;2;2;0;2;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;31;VINKOVCI;XI. MJESNI ODBOR VINKOVCI;V.GORTANA 25B;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;32;MIRKOVCI;XII. MJESNI ODBOR - MIRKOVCI;DUNAVSKA 1;4;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VINKOVCI;33;MIRKOVCI;OSNOVNA ŠKOLA MIRKOVCI;VUKOVARSKA 2;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;1;SOTIN;DOM KULTURE SOTIN;DR. FRANJE TUÐMANA 2;5;3;3;3;0;3;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;2;VUKOVAR;OSNOVNA ŠKOLA MITNICA;FRUŠKOGORSKA 2;29;12;12;12;0;8;4;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;3;VUKOVAR;OSNOVNA ŠKOLA MITNICA;FRUŠKOGORSKA 2;29;13;13;13;0;13;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;4;VUKOVAR;"OSNOVNA ŠKOLA ""ANTUNA BAUERA""";TRG MATIJE GUPCA BB;31;4;4;4;0;3;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;5;VUKOVAR;DOM HRVATSKIH BRANITELJA;TRG HRVATSKIH BRANITELJA BR. 1 (BEÆARSKI KRIŽ),;18;17;8;7;1;7;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;6;VUKOVAR;"OSNOVNA ŠKOLA ""NIKOLE ANDRIÆA""";VOÆARSKA BB;55;22;22;22;0;20;2;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;7;VUKOVAR;"OSNOVNA ŠKOLA ""DRAGUTINA TADIJANOVIÆA""";204. VUKOVARSKE BRIGADE 24A;17;2;2;2;0;1;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;8;VUKOVAR;"OSNOVNA ŠKOLA ""DRAGUTINA TADIJANOVIÆA""";204. VUKOVARSKE BRIGADE 24A;10;4;4;4;0;4;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;9;VUKOVAR;"OSNOVNA ŠKOLA ""DRAGUTINA TADIJANOVIÆA"" PODRUÈNA ŠKOLA LUŽAC";LJUDEVITA POSAVSKOG BR. 16;4;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;10;VUKOVAR;ŠPORTSKA DVORANA BOROVO;TRG DRAŽENA PETROVIÆA BB;15;5;5;5;0;4;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;11;VUKOVAR;ŠPORTSKA DVORANA BOROVO;TRG DRAŽENA PETROVIÆA BB;14;3;3;3;0;3;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;12;VUKOVAR;EKONOMSKA ŠKOLA VUKOVAR;S. FILIPOVIÆA BR. 6;3;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;13;VUKOVAR;"MJESNI ODBOR ""ALOJZIJA STEPINCA""";TRPINJSKA CESTA BB;12;3;3;3;0;3;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;14;VUKOVAR;"OSNOVNA ŠKOLA ""BLAGE ZADRE""";MARKA MARULIÆA BR. 2;26;19;12;12;0;11;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;15;VUKOVAR;"OSNOVNA ŠKOLA ""SINIŠE GLAVAŠEVIÆA""";DR. A. STARÈEVIÆA BR. 5;17;2;2;2;0;0;2;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;VUKOVAR;16;VUKOVAR;"OSNOVNA ŠKOLA ""BLAGE ZADRE, PODRUÈNA ŠKOLA ""LIPOVAÈA""";SV. ANE BR. BB;3;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;1;ŽUPANJA;"OŠ ""IVAN KOZARAC"" ŽUPANJA";DR. F.RAÈKOG 30;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;2;ŽUPANJA;ZGRADA SREDNJIH ŠKOLA I;VELIKI KRAJ 42;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;3;ŽUPANJA;ZGRADA SREDNJIH ŠKOLA II;VELIKI KRAJ 42;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;4;ŽUPANJA;ŠUMARIJA ŽUPANJA;DR. FRANJE RAÈKOG 34;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;5;ŽUPANJA;"KINO ""MLADOST""";STROSSMAYEROVA 51;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;6;ŽUPANJA;"OSNOVNA ŠKOLA ""MATE LOVRAK"" I";A. STEPINCA 18;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;7;ŽUPANJA;"OSNOVNA ŠKOLA ""MATE LOVRAK"" II";A. STEPINCA 18;1;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;8;ŽUPANJA;"KINO ""KRISTAL""";ŠEÆERANA 62;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ŽUPANJA;9;ŽUPANJA;"PROSTORIJE NK ""ŽUPANJA 77""";M. ÆATIÆA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ANDRIJAŠEVCI;1;ANDRIJAŠEVCI;"OSNOVNA ŠKOLA ""IVANA BRLIÆ MAŽURANIÆ""";OSNOVNA ŠKOLA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ANDRIJAŠEVCI;2;ANDRIJAŠEVCI;"OSNOVNA ŠKOLA ""IVANA BRLIÆ MAŽURANIÆ""";OSNOVNA ŠKOLA;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ANDRIJAŠEVCI;3;ANDRIJAŠEVCI;"OSNOVNA ŠKOLA ""IVANA BRLIÆ MAŽURANIÆ""";OSNOVNA ŠKOLA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;5;ANDRIJAŠEVCI;4;ANDRIJAŠEVCI;"OSNOVNA ŠKOLA ""IVANA BRLIÆ MAŽURANIÆ""";OSNOVNA ŠKOLA;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
