Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;JOVAN AJDUKOVIÆ, dipl. iur.;mr. sc. DUŠAN BJELAJAC, dr. med.;MILE HORVAT, dipl. iur.;SINIŠA LJUBOJEVIÆ, struè. spec. ing. el.;SRÐAN MILAKOVIÆ, mag. prava;SLAVKO MIRNIÆ, prof.;DRAGOLJUB PETROVIÆ;dr. sc. MILORAD PUPOVAC;MIRKO RAŠKOVIÆ;DRAGAN TODIÆ, dipl. iur.;NENAD VLAHOVIÆ, mag. iur.
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;SVETI FILIP I JAKOV;004;GORNJE RAŠTANE;PODRUÈNA ŠKOLA GORNJE RAŠTANE;GORNJE RAŠTANE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;SVETI FILIP I JAKOV;005;DONJE RAŠTANE;PODRUÈNA ŠKOLA DONJE RAŠTANE;DONJE RAŠTANE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;SVETI FILIP I JAKOV;006;SIKOVO;PODRUÈNA ŠKOLA SIKOVO;SIKOVO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;SVETI FILIP I JAKOV;007;TIÈEVO VITERINCI;MJESNI ODBOR TIÈEVO VITERINCI;TIÈEVO VITERINCI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;ŠKABRNJA;001;ŠKABRNJA;"OSNOVNA ŠKOLA ""VLADIMIR NAZOR""";ŠKABRNJA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;ŠKABRNJA;002;PRKOS;OSNOVNA ŠKOLA PRKOS;PRKOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;TKON;001;TKON;ZGRADA OPÆINE TKON (NA RIVI);MULINA 7, TKON;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;TKON;002;UGRINIÆ;ZGRADA STARE OSNOVNE ŠKOLE;KAŠEVICA 11, UGRINIÆ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;VIR;001;VIR;PROSTORIJE OPÆINE VIR;TRG SVETOG JURJA 1, VIR;18;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;VIR;002;VIR;OSNOVNA ŠKOLA PRIVLAKA, PODRUÈNA ŠKOLA VIR;PUT MULA 16, VIR;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;VIR;003;VIR;OSNOVNA ŠKOLA PRIVLAKA PODRUÈNA ŠKOLA VIR;PUT MULA 16, VIR;16;2;2;2;0;0;0;1;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;VRSI;001;VRSI;"OSNOVNA ŠKOLA ""PETAR ZORANIÆ"", PODRUÈNA ŠKOLA VRSI";ULICA DR. FRANJE TUÐMANA 33, VRSI;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;VRSI;002;POLJICA;MJESNI ODBOR POLJICA;POLJICA;68;3;3;3;0;1;1;0;0;0;1;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;ZEMUNIK DONJI;001;ZEMUNIK DONJI;U PROSTORIJAMA OPÆINE ZEMUNIK DONJI;ZEMUNIK DONJI;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;ZEMUNIK DONJI;002;ZEMUNIK GORNJI;ŠPORTSKO-REKREACIONI CENTAR ZEMUNIK GORNJI;ZEMUNIK GORNJI;123;2;2;2;0;0;0;1;0;0;0;0;2;2;0;0
012;XII. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;ZEMUNIK DONJI;003;SMOKOVIÆ;BIVŠI DOM KULTURE;SMOKOVIÆ;170;12;12;12;0;3;0;0;1;0;0;0;9;1;1;1
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;001;BELI MANASTIR;UDRUGA RODITELJA DJECE S POSEBNIM POTREBAMA BARANJSKI LEPTIRIÆI;OSJEÈKA ULICA 49A;152;40;40;40;0;3;0;32;0;1;0;0;36;28;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;002;BELI MANASTIR;"DOM ZA STARIJE I NEMOÆNE OSOBE ""BARANJSKO SUNCE""";KRALJA TOMISLAVA 61;140;24;24;24;0;2;2;12;6;5;0;0;19;13;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;003;BELI MANASTIR;"ZGRADA ""P+8"" (LJEPOTICA)";IMRE NAGYA 2D;148;33;33;32;1;1;0;27;2;1;0;0;31;21;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;004;BELI MANASTIR;CENTAR ZA KULTURU GRADA BELOG MANASTIRA;KRALJA TOMISLAVA 2;181;49;49;48;1;4;0;34;2;5;1;0;41;25;1;2
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;005;BELI MANASTIR;ZGRADA HKUD-A;KRALJA TOMISLAVA 11;111;16;16;15;1;0;0;10;1;1;1;0;13;9;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;006;BELI MANASTIR;ZGRADA HRVATSKE ELEKTROPRIVREDE;KRALJA ZVONIMIRA 69;162;31;31;30;1;3;1;19;1;2;0;0;28;17;2;1
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;007;BELI MANASTIR;"OSNOVNA ŠKOLA ""DR. FRANJO TUÐMAN""";SV. MARTINA 16;145;35;35;35;0;8;1;25;0;3;2;2;26;16;2;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;008;BELI MANASTIR;DOM ZA STARIJE I NEMOÆNE OSOBE;BANA JELAÈIÆA 108;176;40;40;40;0;4;1;25;3;1;0;0;35;25;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;009;BELI MANASTIR;DOM ZDRAVLJA BELI MANASTIR;ŠKOLSKA 5;180;41;41;38;3;3;0;24;2;3;2;0;30;20;2;1
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;010;BRANJIN VRH;OSNOVNA ŠKOLA U BRANJINOM VRHU;SVETOG KRIŽA BB;76;8;8;7;1;0;0;2;0;0;0;1;6;2;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;011;ŠEÆERANA;OSNOVNA ŠKOLA U ŠEÆERANI;ŽRTAVA DOMOVINSKOG RATA 27;43;13;13;13;0;1;0;9;1;0;0;0;13;6;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELI MANASTIR;012;ŠUMARINA;DOM KULTURE;I. G. KOVAÈIÆA 59;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;001;BELIŠÆE;STARA POŠTA U BELIŠÆU;TRG ANTE STRAÈEVIÆA 6;19;2;2;2;0;1;0;1;1;0;0;0;1;1;1;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;002;BELIŠÆE;DOM UMIROVLJENIKA;VIJENAC JOSIPA JURJA STROSSMAYERA 67;14;2;2;2;0;0;0;0;0;0;0;0;2;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;003;BELIŠÆE;OSNOVNA ŠKOLA IVANA KUKULJEVIÆA;ULICA KRALJA TOMISLAVA 196;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;004;BELIŠÆE;OSNOVNA ŠKOLA IVANA KUKULJEVIÆA;ULICA KRALJA TOMISLAVA 196;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;005;BELIŠÆE;VATROGASNO SPREMIŠTE;ŽELJEZNIÈKA 11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;006;BELIŠÆE;"DJEÈJI VRTIÆ ""MASLAÈAK""";RADNIÈKA 4;11;2;2;2;0;0;1;1;0;1;0;0;2;1;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;007;BISTRINCI;RIBIÈKI DOM;BISTRINCI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;008;BISTRINCI;DVD BISTRINCI;RADNIÈKA 5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;009;BOCANJEVCI;HRVATSKI DOM;MATIJE GUPCA 73;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;010;GAT;VATROGASNI DOM;KOLODVORSKA ULICA 57;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;011;GORICA VALPOVAÈKA;DOM;STJEPANA RADIÆA 44;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;012;KITIŠANCI;DOM HRVATSKE MLADEŽI;NOVA 22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;013;TIBORJANCI;DOM;BRAÆE RADIÆA 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;014;VELIŠKOVCI;OSNOVNA ŠKOLA;ULICA KRALJA TOMISLAVA 76;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;BELIŠÆE;015;VINOGRADCI;OSNOVNA ŠKOLA;KRALJA TOMISLAVA 28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;001;DONJI MIHOLJAC;SREDNJA ŠKOLA;VUKOVARSKA 84;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;002;DONJI MIHOLJAC;SREDNJA ŠKOLA;VUKOVARSKA 84;13;3;3;3;0;1;0;1;0;1;0;0;3;1;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;003;DONJI MIHOLJAC;OBRTNIÈKI DOM;KOLODVORSKA 41;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;004;DONJI MIHOLJAC;OBRTNIÈKI DOM;KOLODVORSKA 41;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;005;DONJI MIHOLJAC;"""INA-NAFTAPLIN""";STJEPANA RADIÆA 8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;006;DONJI MIHOLJAC;"""INA-NAFTAPLIN""";STJEPANA RADIÆA 8;5;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;007;DONJI MIHOLJAC;"GRADSKA UPRAVA, DVORAC ""MAILATH"", VELIKA SALA";VUKOVARSKA 1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;008;DONJI MIHOLJAC;"GRADSKA UPRAVA, DVORAC ""MAILATH"", MALA SALA";VUKOVARSKA 1;26;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;009;RAKITOVICA;DRUŠTVENI DOM;VENOSEVA 44B;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;010;MIHOLJAÈKI POREÈ;MJESNI ODBOR;EUGENA KRAJA 59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;011;GOLINCI;DRUŠTVENI DOM;KRALJA TOMISLAVA BB;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;012;RADIKOVCI;MJESNI ODBOR;MATIJE GUPCA 83;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;013;SVETI ÐURAÐ;MJESNI ODBOR;ŠKOLSKA 104;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;014;PODGAJCI PODRAVSKI;VATROGASNI DOM;VLADIMIRA NAZORA 134;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;001;ÐAKOVO;EKONOMSKA ŠKOLA BRAÆA RADIÆ, UÈIONICA 1.;VIJENAC KARDINALA ALOJZIJA STEPINCA 11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;002;ÐAKOVO;EKONOMSKA ŠKOLA BRAÆA RADIÆ, UÈIONICA 2.;VIJENAC KARDINALA ALOJZIJA STEPINCA 11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;003;ÐAKOVO;EKONOMSKA ŠKOLA BRAÆA RADIÆ, UÈIONICA 3.;VIJENAC KARDINALA ALOJZIJA STEPINCA 11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;004;ÐAKOVO;MUZEJ ÐAKOVŠTINE;ANTE STARÈEVIÆA 34;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;005;ÐAKOVO;HOTEL BLAŽA;ANTE STARÈEVIÆA BB;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;006;ÐAKOVO;GRADSKA KNJIŽNICA I ÈITAONICA;KRALJA TOMISLAVA 13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;007;ÐAKOVO;"BIVŠA KUGLANA ""KUIÆ""";KRALJA TOMISLAVA 67;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;008;ÐAKOVO;"OSNOVNA ŠKOLA ""JOSIPA ANTUNA ÆOLNIÆA"", UÈIONICA 1.";TRG NIKOLE ŠUBIÆA ZRINSKOG 4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;009;ÐAKOVO;"OSNOVNA ŠKOLA ""JOSIPA ANTUNA ÆOLNIÆA"", UÈIONICA 2.";TRG NIKOLE ŠUBIÆA ZRINSKOG 4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;010;ÐAKOVO;"""UNIVERZAL"", PROSTORIJA I.";V.NAZORA 68;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;011;ÐAKOVO;"""UNIVERZAL"", PROSTORIJA II.";V.NAZORA 68;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;012;ÐAKOVO;HRVATSKI ZAVOD ZA ZAPOŠLJAVANJE, ISPOSTAVA ÐAKOVO;IVANA MAŽURANIÆA 2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;013;ÐAKOVO;PROSTORIJA ZA ODRŽAVANJE PRUGA ÐAKOVO;PARK POBJEDE 7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;014;ÐAKOVO;DJEÈJI VRTIÆ ÐAKOVO;IVANA MAŽURANIÆA 12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;015;ÐAKOVAÈKI PISAK;OSNOVNA ŠKOLA;ÐAKOVAÈKI PISAK;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;016;ÐAKOVO;STARI DVD, PROSTORIJA I.;MATIJE GUPCA 30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;017;ÐAKOVO;STARI DVD, PROSTORIJA II.;MATIJE GUPCA 30;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;018;ÐAKOVO;PROTUPOŽARNI CENTAR;SPLITSKA BB;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;019;ÐAKOVO;DOM ZA ODRASLE OSOBE;P.PRERADOVIÆA 2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;020;ÐAKOVO;HRVATSKI ZAVOD ZA ZDRAVSTVENO OSIGURANJE, PROSTORIJA I.;P.PRERADOVIÆA 15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;021;ÐAKOVO;HRVATSKI ZAVOD ZA ZDRAVSTVENO OSIGURANJE, PROSTORIJA II.;P.PRERADOVIÆA 15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;022;ÐAKOVO;PROSTORIJE CENTRA ZA SOCIJALNU SKRB ÐAKOVO;P.PRERADOVIÆA 2A;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;023;ÐAKOVO;UPRAVNA ZGRADA DOMA ZDRAVLJA;P.PRERADOVIÆA 2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;024;ÐAKOVO;ŠUMARIJA;J.PALMOTIÆA 18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;025;ÐAKOVO;"DJEÈJI VRTIÆ ""VILA"", PROSTORIJA 1.";ÐAKOVO;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;026;ÐAKOVO;"DJEÈJI VRTIÆ ""VILA"", PROSTORIJA 2.";ÐAKOVO;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;027;SELCI ÐAKOVAÈKI;MJESNI ODBOR, PROSTORIJA 1.;SELCI ÐAKOVAÈKI;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;028;SELCI ÐAKOVAÈKI;MJESNI ODBOR, PROSTORIJA 2.;SELCI ÐAKOVAÈKI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;029;KUŠEVAC;PODRUÈNA OSNOVNA ŠKOLA JOSIPA ANTUNA ÆOLNIÆA;KUŠEVAC;7;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;030;IVANOVCI ÐAKOVAÈKI;DOM DVD-A;IVANOVCI ÐAKOVAÈKI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;031;ŠIROKO POLJE;MJESNI ODBOR;ŠIROKO POLJE;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;032;BUDROVCI;MJESNI DOM BUDROVCI;BUDROVCI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;033;BUDROVCI;OSNOVNA ŠKOLA;BUDROVCI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;034;ÐURÐANCI;OSNOVNA ŠKOLA;ÐURÐANCI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;035;PIŠKOREVCI;DOM DVD-A;PIŠKOREVCI;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;036;PIŠKOREVCI;DOM KULTURE;PIŠKOREVCI;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;037;NOVI PERKOVCI;"PODRUÈNA OSNOVNA ŠKOLA ""MATIJA GUBEC""";NOVI PERKOVCI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;NAŠICE;001;NAŠICE;KLUB CRVENOG KRIŽA NAŠICE;PETRA PRERADOVIÆA 2;29;2;2;2;0;0;0;0;2;2;0;0;2;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;NAŠICE;002;NAŠICE;GRADSKO DRUŠTVO CRVENOG KRIŽA NAŠICE;UL. KRALJA TOMISLAVA 6;7;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0
012;XII. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;NAŠICE;003;NAŠICE;DOM HRVATSKE VOJSKE;TRG DR. FRANJE TUÐMANA 16;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
