date,IDS,centar,NSR,HSS,STRIP,HSLS,SIP,Fokus,NHR,HSU,Most,GL,Mozemo,HDSSB,RF,HNS,SDP,Glas,NLMK,ZZ,Restart,Pametno,START,BM365,SKORO,HDZ,HS
2016-12-13,2.08,,,2.26,,,,,,,10.34,,,,,2.62,27.03,,,6.45,,2.12,,2.24,,36.29,
2016-12-14,2.08,,,2.26,,,,,,,10.33,,,,,2.59,26.99,,,6.49,,2.11,,2.25,,36.3,
2016-12-15,2.09,,,2.25,,,,,,,10.31,,,,,2.56,26.95,,,6.54,,2.1,,2.27,,36.31,
2016-12-16,2.09,,,2.25,,,,,,,10.3,,,,,2.53,26.91,,,6.58,,2.09,,2.28,,36.33,
2016-12-17,2.1,,,2.24,,,,,,,10.29,,,,,2.5,26.87,,,6.62,,2.07,,2.29,,36.34,
2016-12-18,2.1,,,2.24,,,,,,,10.28,,,,,2.47,26.83,,,6.66,,2.06,,2.31,,36.35,
2016-12-19,2.1,,,2.23,,,,,,,10.27,,,,,2.44,26.79,,,6.7,,2.05,,2.32,,36.37,
2016-12-20,2.11,,,2.23,,,,,,,10.26,,,,,2.41,26.75,,,6.75,,2.04,,2.33,,36.38,
2016-12-21,2.11,,,2.23,,,,,,,10.25,,,,,2.38,26.71,,,6.79,,2.03,,2.35,,36.39,
2016-12-22,2.11,,,2.22,,,,,,,10.24,,,,,2.35,26.67,,,6.83,,2.02,,2.36,,36.41,
2016-12-23,2.12,,,2.22,,,,,,,10.22,,,,,2.32,26.63,,,6.87,,2,,2.37,,36.42,
2016-12-24,2.12,,,2.21,,,,,,,10.21,,,,,2.29,26.59,,,6.91,,1.99,,2.39,,36.44,
2016-12-25,2.09,,,2.23,,,,,,,10.19,,,,,2.35,26.57,,,6.89,,2.01,,2.38,,36.45,
2016-12-26,2.07,,,2.25,,,,,,,10.16,,,,,2.4,26.55,,,6.86,,2.02,,2.37,,36.46,
2016-12-27,2.04,,,2.27,,,,,,,10.14,,,,,2.46,26.53,,,6.84,,2.03,,2.36,,36.47,
2016-12-28,2.01,,,2.28,,,,,,,10.11,,,,,2.52,26.52,,,6.82,,2.05,,2.35,,36.48,
2016-12-29,1.98,,,2.3,,,,,,,10.09,,,,,2.57,26.5,,,6.79,,2.06,,2.34,,36.5,
2016-12-30,1.96,,,2.32,,,,,,,10.06,,,,,2.63,26.48,,,6.77,,2.07,,2.33,,36.51,
2016-12-31,1.93,,,2.34,,,,,,,10.04,,,,,2.69,26.46,,,6.74,,2.09,,2.32,,36.52,
2017-01-01,1.9,,,2.36,,,,,,,10.01,,,,,2.74,26.44,,,6.72,,2.1,,2.32,,36.53,
2017-01-02,1.87,,,2.37,,,,,,,9.99,,,,,2.8,26.42,,,6.69,,2.11,,2.31,,36.55,
2017-01-03,1.85,,,2.39,,,,,,,9.96,,,,,2.86,26.4,,,6.67,,2.13,,2.3,,36.56,
2017-01-04,1.82,,,2.41,,,,,,,9.94,,,,,2.91,26.38,,,6.64,,2.14,,2.29,,36.57,
2017-01-05,1.79,,,2.43,,,,,,,9.91,,,,,2.97,26.37,,,6.62,,2.15,,2.28,,36.58,
2017-01-06,1.76,,,2.45,,,,,,,9.89,,,,,3.03,26.35,,,6.6,,2.17,,2.27,,36.6,
2017-01-07,1.78,,,2.47,,,,,,,9.86,,,,,2.99,26.3,,,6.67,,2.16,,2.31,,36.6,
2017-01-08,1.79,,,2.5,,,,,,,9.83,,,,,2.95,26.25,,,6.74,,2.16,,2.34,,36.61,
2017-01-09,1.81,,,2.53,,,,,,,9.8,,,,,2.92,26.2,,,6.81,,2.16,,2.38,,36.62,
2017-01-10,1.82,,,2.56,,,,,,,9.77,,,,,2.88,26.15,,,6.87,,2.15,,2.41,,36.63,
2017-01-11,1.83,,,2.59,,,,,,,9.74,,,,,2.84,26.1,,,6.94,,2.15,,2.45,,36.64,
2017-01-12,1.85,,,2.62,,,,,,,9.71,,,,,2.81,26.05,,,7.01,,2.14,,2.48,,36.64,
2017-01-13,1.86,,,2.65,,,,,,,9.68,,,,,2.77,26,,,7.08,,2.14,,2.52,,36.65,
2017-01-14,1.88,,,2.67,,,,,,,9.66,,,,,2.73,25.95,,,7.15,,2.14,,2.55,,36.66,
2017-01-15,1.89,,,2.7,,,,,,,9.63,,,,,2.7,25.9,,,7.22,,2.13,,2.59,,36.67,
2017-01-16,1.91,,,2.73,,,,,,,9.6,,,,,2.66,25.85,,,7.29,,2.13,,2.62,,36.68,
2017-01-17,1.92,,,2.76,,,,,,,9.57,,,,,2.62,25.8,,,7.36,,2.12,,2.66,,36.69,
2017-01-18,1.93,,,2.79,,,,,,,9.54,,,,,2.59,25.75,,,7.43,,2.12,,2.69,,36.69,
2017-01-19,1.95,,,2.82,,,,,,,9.51,,,,,2.55,25.7,,,7.5,,2.12,,2.73,,36.7,
2017-01-20,1.96,,,2.85,,,,,,,9.48,,,,,2.51,25.65,,,7.57,,2.11,,2.76,,36.71,
2017-01-21,1.98,,,2.87,,,,,,,9.45,,,,,2.48,25.6,,,7.64,,2.11,,2.8,,36.72,
2017-01-22,1.99,,,2.9,,,,,,,9.42,,,,,2.44,25.55,,,7.71,,2.11,,2.83,,36.73,
2017-01-23,2,,,2.93,,,,,,,9.39,,,,,2.4,25.5,,,7.78,,2.1,,2.87,,36.73,
2017-01-24,2.02,,,2.96,,,,,,,9.37,,,,,2.37,25.46,,,7.85,,2.1,,2.9,,36.74,
2017-01-25,2.03,,,2.99,,,,,,,9.34,,,,,2.33,25.41,,,7.92,,2.09,,2.94,,36.75,
2017-01-26,2.03,,,2.97,,,,,,,9.31,,,,,2.41,25.39,,,7.9,,2.07,,2.87,,36.78,
2017-01-27,2.03,,,2.95,,,,,,,9.28,,,,,2.48,25.38,,,7.88,,2.04,,2.81,,36.8,
2017-01-28,2.03,,,2.94,,,,,,,9.25,,,,,2.56,25.36,,,7.86,,2.01,,2.75,,36.83,
2017-01-29,2.03,,,2.92,,,,,,,9.22,,,,,2.64,25.35,,,7.84,,1.98,,2.68,,36.86,
2017-01-30,2.02,,,2.9,,,,,,,9.19,,,,,2.71,25.33,,,7.82,,1.96,,2.62,,36.88,
2017-01-31,2.02,,,2.88,,,,,,,9.16,,,,,2.79,25.31,,,7.8,,1.93,,2.56,,36.91,
2017-02-01,2.02,,,2.87,,,,,,,9.14,,,,,2.86,25.3,,,7.79,,1.9,,2.49,,36.94,
2017-02-02,2.02,,,2.85,,,,,,,9.11,,,,,2.94,25.28,,,7.77,,1.88,,2.43,,36.96,
2017-02-03,2.02,,,2.83,,,,,,,9.08,,,,,3.02,25.27,,,7.75,,1.85,,2.37,,36.99,
2017-02-04,2.02,,,2.82,,,,,,,9.05,,,,,3.09,25.25,,,7.73,,1.82,,2.31,,37.02,
2017-02-05,2.02,,,2.8,,,,,,,9.02,,,,,3.17,25.24,,,7.71,,1.79,,2.24,,37.04,
2017-02-06,2.02,,,2.8,,,,,,,9.03,,,,,3.13,25.21,,,7.75,,1.81,,2.26,,37.04,
2017-02-07,2.03,,,2.81,,,,,,,9.04,,,,,3.09,25.19,,,7.79,,1.83,,2.28,,37.03,
2017-02-08,2.04,,,2.81,,,,,,,9.04,,,,,3.05,25.17,,,7.84,,1.84,,2.3,,37.02,
2017-02-09,2.05,,,2.81,,,,,,,9.05,,,,,3.01,25.14,,,7.88,,1.86,,2.32,,37.01,
2017-02-10,2.06,,,2.82,,,,,,,9.06,,,,,2.97,25.12,,,7.92,,1.87,,2.35,,37.01,
2017-02-11,2.07,,,2.82,,,,,,,9.07,,,,,2.93,25.09,,,7.96,,1.89,,2.37,,37,
2017-02-12,2.08,,,2.83,,,,,,,9.07,,,,,2.89,25.07,,,8.01,,1.91,,2.39,,36.99,
2017-02-13,2.09,,,2.83,,,,,,,9.08,,,,,2.85,25.05,,,8.05,,1.92,,2.41,,36.99,
2017-02-14,2.1,,,2.84,,,,,,,9.09,,,,,2.81,25.02,,,8.09,,1.94,,2.43,,36.98,
2017-02-15,2.11,,,2.84,,,,,,,9.1,,,,,2.78,25,,,8.13,,1.95,,2.45,,36.97,
2017-02-16,2.12,,,2.84,,,,,,,9.1,,,,,2.74,24.97,,,8.18,,1.97,,2.47,,36.97,
2017-02-17,2.12,,,2.85,,,,,,,9.11,,,,,2.7,24.95,,,8.22,,1.99,,2.49,,36.96,
2017-02-18,2.13,,,2.85,,,,,,,9.12,,,,,2.66,24.93,,,8.26,,2,,2.51,,36.95,
2017-02-19,2.14,,,2.86,,,,,,,9.13,,,,,2.62,24.9,,,8.3,,2.02,,2.53,,36.95,
2017-02-20,2.15,,,2.86,,,,,,,9.13,,,,,2.58,24.88,,,8.35,,2.03,,2.55,,36.94,
2017-02-21,2.16,,,2.86,,,,,,,9.14,,,,,2.54,24.85,,,8.39,,2.05,,2.57,,36.93,
2017-02-22,2.17,,,2.87,,,,,,,9.15,,,,,2.5,24.83,,,8.43,,2.07,,2.59,,36.92,
2017-02-23,2.18,,,2.87,,,,,,,9.15,,,,,2.46,24.81,,,8.47,,2.08,,2.61,,36.92,
2017-02-24,2.19,,,2.88,,,,,,,9.16,,,,,2.42,24.78,,,8.52,,2.1,,2.63,,36.91,
2017-02-25,2.17,,,2.83,,,,,,,9.17,,,,,2.51,24.79,,,8.52,,2.09,,2.59,,36.9,
2017-02-26,2.16,,,2.79,,,,,,,9.18,,,,,2.61,24.8,,,8.51,,2.09,,2.54,,36.89,
2017-02-27,2.15,,,2.74,,,,,,,9.19,,,,,2.7,24.81,,,8.51,,2.08,,2.5,,36.87,
2017-02-28,2.13,,,2.7,,,,,,,9.2,,,,,2.79,24.82,,,8.51,,2.07,,2.45,,36.86,
2017-03-01,2.12,,,2.66,,,,,,,9.21,,,,,2.88,24.83,,,8.51,,2.07,,2.4,,36.85,
2017-03-02,2.1,,,2.61,,,,,,,9.22,,,,,2.98,24.83,,,8.51,,2.06,,2.36,,36.84,
2017-03-03,2.09,,,2.57,,,,,,,9.23,,,,,3.07,24.84,,,8.5,,2.05,,2.31,,36.83,
2017-03-04,2.08,,,2.52,,,,,,,9.24,,,,,3.16,24.85,,,8.5,,2.05,,2.27,,36.81,
2017-03-05,2.06,,,2.48,,,,,,,9.25,,,,,3.25,24.86,,,8.5,,2.04,,2.22,,36.8,
2017-03-06,2.05,,,2.43,,,,,,,9.26,,,,,3.35,24.87,,,8.5,,2.03,,2.17,,36.79,
2017-03-07,2.08,,,2.43,,,,,,,9.27,,,,,3.34,24.88,,,8.48,,2.04,,2.2,,36.77,
2017-03-08,2.11,,,2.43,,,,,,,9.28,,,,,3.33,24.89,,,8.46,,2.05,,2.22,,36.74,
2017-03-09,2.14,,,2.43,,,,,,,9.3,,,,,3.33,24.9,,,8.45,,2.06,,2.25,,36.72,
2017-03-10,2.17,,,2.43,,,,,,,9.31,,,,,3.32,24.91,,,8.43,,2.07,,2.28,,36.69,
2017-03-11,2.2,,,2.43,,,,,,,9.32,,,,,3.32,24.93,,,8.41,,2.08,,2.3,,36.67,
2017-03-12,2.23,,,2.43,,,,,,,9.34,,,,,3.31,24.94,,,8.4,,2.09,,2.33,,36.64,
2017-03-13,2.27,,,2.43,,,,,,,9.35,,,,,3.3,24.95,,,8.38,,2.1,,2.35,,36.62,
2017-03-14,2.3,,,2.43,,,,,,,9.36,,,,,3.3,24.96,,,8.36,,2.11,,2.38,,36.6,
2017-03-15,2.33,,,2.43,,,,,,,9.38,,,,,3.29,24.97,,,8.35,,2.12,,2.4,,36.57,
2017-03-16,2.36,,,2.43,,,,,,,9.39,,,,,3.29,24.98,,,8.33,,2.13,,2.43,,36.55,
2017-03-17,2.39,,,2.43,,,,,,,9.41,,,,,3.28,24.99,,,8.31,,2.14,,2.46,,36.52,
2017-03-18,2.42,,,2.43,,,,,,,9.42,,,,,3.27,25.01,,,8.3,,2.15,,2.48,,36.5,
2017-03-19,2.45,,,2.43,,,,,,,9.43,,,,,3.27,25.02,,,8.28,,2.16,,2.51,,36.47,
2017-03-20,2.48,,,2.43,,,,,,,9.45,,,,,3.26,25.03,,,8.26,,2.17,,2.53,,36.45,
2017-03-21,2.52,,,2.43,,,,,,,9.46,,,,,3.26,25.04,,,8.24,,2.18,,2.56,,36.42,
2017-03-22,2.55,,,2.43,,,,,,,9.47,,,,,3.25,25.05,,,8.23,,2.18,,2.58,,36.4,
2017-03-23,2.58,,,2.43,,,,,,,9.49,,,,,3.24,25.06,,,8.21,,2.19,,2.61,,36.38,
2017-03-24,2.61,,,2.43,,,,,,,9.5,,,,,3.24,25.07,,,8.19,,2.2,,2.64,,36.35,
2017-03-25,2.56,,,2.43,,,,,,,9.53,,,,,3.26,25.09,,,8.2,,2.21,,2.57,,36.34,
2017-03-26,2.51,,,2.42,,,,,,,9.56,,,,,3.29,25.12,,,8.2,,2.21,,2.51,,36.33,
2017-03-27,2.45,,,2.42,,,,,,,9.58,,,,,3.31,25.14,,,8.2,,2.21,,2.45,,36.31,
2017-03-28,2.4,,,2.41,,,,,,,9.61,,,,,3.34,25.16,,,8.21,,2.21,,2.38,,36.3,
2017-03-29,2.35,,,2.41,,,,,,,9.64,,,,,3.37,25.18,,,8.21,,2.21,,2.32,,36.29,
2017-03-30,2.3,,,2.41,,,,,,,9.66,,,,,3.39,25.2,,,8.21,,2.21,,2.26,,36.28,
2017-03-31,2.25,,,2.4,,,,,,,9.69,,,,,3.42,25.22,,,8.22,,2.21,,2.19,,36.27,
2017-04-01,2.2,,,2.4,,,,,,,9.72,,,,,3.44,25.24,,,8.22,,2.22,,2.13,,36.25,
2017-04-02,2.14,,,2.39,,,,,,,9.75,,,,,3.47,25.26,,,8.22,,2.22,,2.07,,36.24,
2017-04-03,2.09,,,2.39,,,,,,,9.77,,,,,3.5,25.28,,,8.22,,2.22,,2,,36.23,
2017-04-04,2.04,,,2.38,,,,,,,9.8,,,,,3.52,25.3,,,8.23,,2.22,,1.94,,36.22,
2017-04-05,1.99,,,2.38,,,,,,,9.83,,,,,3.55,25.32,,,8.23,,2.22,,1.88,,36.2,
2017-04-06,2.03,,,2.39,,,,,,,9.81,,,,,3.52,25.33,,,8.24,,2.23,,1.91,,36.2,
2017-04-07,2.07,,,2.4,,,,,,,9.79,,,,,3.49,25.34,,,8.25,,2.24,,1.95,,36.19,
2017-04-08,2.11,,,2.41,,,,,,,9.78,,,,,3.46,25.34,,,8.26,,2.26,,1.98,,36.19,
2017-04-09,2.15,,,2.42,,,,,,,9.76,,,,,3.43,25.35,,,8.26,,2.27,,2.02,,36.18,
2017-04-10,2.19,,,2.43,,,,,,,9.74,,,,,3.4,25.35,,,8.27,,2.28,,2.05,,36.18,
2017-04-11,2.23,,,2.44,,,,,,,9.72,,,,,3.38,25.36,,,8.28,,2.29,,2.09,,36.17,
2017-04-12,2.27,,,2.46,,,,,,,9.71,,,,,3.35,25.37,,,8.29,,2.3,,2.12,,36.16,
2017-04-13,2.31,,,2.47,,,,,,,9.69,,,,,3.32,25.37,,,8.3,,2.31,,2.16,,36.16,
2017-04-14,2.36,,,2.48,,,,,,,9.67,,,,,3.29,25.38,,,8.31,,2.32,,2.19,,36.15,
2017-04-15,2.4,,,2.49,,,,,,,9.66,,,,,3.26,25.38,,,8.32,,2.33,,2.23,,36.15,
2017-04-16,2.44,,,2.5,,,,,,,9.64,,,,,3.23,25.39,,,8.33,,2.34,,2.27,,36.14,
2017-04-17,2.48,,,2.51,,,,,,,9.62,,,,,3.2,25.4,,,8.33,,2.35,,2.3,,36.13,
2017-04-18,2.52,,,2.52,,,,,,,9.61,,,,,3.17,25.4,,,8.34,,2.37,,2.34,,36.13,
2017-04-19,2.56,,,2.53,,,,,,,9.59,,,,,3.15,25.41,,,8.35,,2.38,,2.37,,36.12,
2017-04-20,2.6,,,2.54,,,,,,,9.57,,,,,3.12,25.42,,,8.36,,2.39,,2.41,,36.12,
2017-04-21,2.64,,,2.55,,,,,,,9.55,,,,,3.09,25.42,,,8.37,,2.4,,2.44,,36.11,
2017-04-22,2.68,,,2.56,,,,,,,9.54,,,,,3.06,25.43,,,8.38,,2.41,,2.48,,36.11,
2017-04-23,2.72,,,2.57,,,,,,,9.52,,,,,3.03,25.43,,,8.39,,2.42,,2.51,,36.1,
2017-04-24,2.76,,,2.58,,,,,,,9.5,,,,,3,25.44,,,8.39,,2.43,,2.55,,36.09,
2017-04-25,2.72,,,2.58,,,,,,,9.53,,,,,3.04,25.45,,,8.38,,2.42,,2.49,,36.09,
2017-04-26,2.67,,,2.58,,,,,,,9.56,,,,,3.08,25.46,,,8.37,,2.41,,2.43,,36.09,
2017-04-27,2.62,,,2.58,,,,,,,9.59,,,,,3.12,25.47,,,8.36,,2.41,,2.38,,36.09,
2017-04-28,2.58,,,2.58,,,,,,,9.61,,,,,3.16,25.48,,,8.35,,2.4,,2.32,,36.09,
2017-04-29,2.53,,,2.58,,,,,,,9.64,,,,,3.19,25.49,,,8.34,,2.39,,2.26,,36.09,
2017-04-30,2.49,,,2.58,,,,,,,9.67,,,,,3.23,25.5,,,8.34,,2.38,,2.21,,36.09,
2017-05-01,2.44,,,2.57,,,,,,,9.7,,,,,3.27,25.51,,,8.33,,2.37,,2.15,,36.08,
2017-05-02,2.39,,,2.57,,,,,,,9.72,,,,,3.31,25.52,,,8.32,,2.36,,2.09,,36.08,
2017-05-03,2.35,,,2.57,,,,,,,9.75,,,,,3.35,25.53,,,8.31,,2.35,,2.04,,36.08,
2017-05-04,2.3,,,2.57,,,,,,,9.78,,,,,3.38,25.54,,,8.3,,2.35,,1.98,,36.08,
2017-05-05,2.26,,,2.57,,,,,,,9.81,,,,,3.42,25.55,,,8.29,,2.34,,1.92,,36.08,
2017-05-06,2.21,,,2.57,,,,,,,9.83,,,,,3.46,25.56,,,8.28,,2.33,,1.87,,36.08,
2017-05-07,2.22,,,2.56,,,,,,,9.8,,,,,3.44,25.54,,,8.25,,2.34,,1.92,,36.1,
2017-05-08,2.24,,,2.56,,,,,,,9.77,,,,,3.43,25.52,,,8.23,,2.34,,1.97,,36.13,
2017-05-09,2.26,,,2.56,,,,,,,9.74,,,,,3.41,25.5,,,8.21,,2.35,,2.02,,36.15,
2017-05-10,2.27,,,2.55,,,,,,,9.71,,,,,3.39,25.49,,,8.19,,2.36,,2.07,,36.18,
2017-05-11,2.29,,,2.55,,,,,,,9.68,,,,,3.37,25.47,,,8.17,,2.36,,2.12,,36.2,
2017-05-12,2.3,,,2.54,,,,,,,9.65,,,,,3.36,25.45,,,8.15,,2.37,,2.17,,36.23,
2017-05-13,2.32,,,2.54,,,,,,,9.61,,,,,3.34,25.43,,,8.13,,2.38,,2.22,,36.25,
2017-05-14,2.34,,,2.54,,,,,,,9.58,,,,,3.32,25.42,,,8.11,,2.38,,2.27,,36.28,
2017-05-15,2.35,,,2.53,,,,,,,9.55,,,,,3.31,25.4,,,8.09,,2.39,,2.32,,36.3,
2017-05-16,2.37,,,2.53,,,,,,,9.52,,,,,3.29,25.38,,,8.06,,2.4,,2.37,,36.33,
2017-05-17,2.38,,,2.53,,,,,,,9.49,,,,,3.27,25.36,,,8.04,,2.4,,2.42,,36.35,
2017-05-18,2.4,,,2.52,,,,,,,9.46,,,,,3.25,25.35,,,8.02,,2.41,,2.47,,36.38,
2017-05-19,2.42,,,2.52,,,,,,,9.43,,,,,3.24,25.33,,,8,,2.42,,2.52,,36.4,
2017-05-20,2.43,,,2.52,,,,,,,9.4,,,,,3.22,25.31,,,7.98,,2.42,,2.57,,36.43,
2017-05-21,2.45,,,2.51,,,,,,,9.37,,,,,3.2,25.29,,,7.96,,2.43,,2.61,,36.45,
2017-05-22,2.46,,,2.51,,,,,,,9.33,,,,,3.18,25.28,,,7.94,,2.44,,2.66,,36.48,
2017-05-23,2.48,,,2.51,,,,,,,9.3,,,,,3.17,25.26,,,7.92,,2.44,,2.71,,36.5,
2017-05-24,2.5,,,2.5,,,,,,,9.27,,,,,3.15,25.24,,,7.89,,2.45,,2.76,,36.53,
2017-05-25,2.47,,,2.54,,,,,,,9.21,,,,,3.15,25.26,,,7.86,,2.44,,2.73,,36.56,
2017-05-26,2.44,,,2.58,,,,,,,9.16,,,,,3.15,25.29,,,7.82,,2.42,,2.69,,36.58,
2017-05-27,2.42,,,2.61,,,,,,,9.1,,,,,3.15,25.31,,,7.79,,2.41,,2.65,,36.61,
2017-05-28,2.39,,,2.65,,,,,,,9.04,,,,,3.15,25.33,,,7.75,,2.39,,2.62,,36.64,
2017-05-29,2.37,,,2.69,,,,,,,8.98,,,,,3.15,25.35,,,7.72,,2.38,,2.58,,36.67,
2017-05-30,2.34,,,2.73,,,,,,,8.92,,,,,3.15,25.37,,,7.68,,2.36,,2.54,,36.7,
2017-05-31,2.31,,,2.76,,,,,,,8.86,,,,,3.15,25.39,,,7.64,,2.35,,2.5,,36.73,
2017-06-01,2.29,,,2.8,,,,,,,8.81,,,,,3.15,25.41,,,7.61,,2.34,,2.47,,36.75,
2017-06-02,2.26,,,2.84,,,,,,,8.75,,,,,3.15,25.44,,,7.57,,2.32,,2.43,,36.78,
2017-06-03,2.24,,,2.88,,,,,,,8.69,,,,,3.14,25.46,,,7.54,,2.31,,2.39,,36.81,
2017-06-04,2.21,,,2.91,,,,,,,8.63,,,,,3.14,25.48,,,7.5,,2.29,,2.36,,36.84,
2017-06-05,2.19,,,2.95,,,,,,,8.57,,,,,3.14,25.5,,,7.46,,2.28,,2.32,,36.87,
2017-06-06,2.16,,,2.99,,,,,,,8.52,,,,,3.14,25.52,,,7.43,,2.26,,2.28,,36.9,
2017-06-07,2.16,,,3,,,,,,,8.49,,,,,3.12,25.51,,,7.43,,2.26,,2.33,,36.91,
2017-06-08,2.17,,,3.01,,,,,,,8.46,,,,,3.1,25.49,,,7.44,,2.25,,2.37,,36.93,
2017-06-09,2.17,,,3.02,,,,,,,8.42,,,,,3.08,25.48,,,7.44,,2.25,,2.41,,36.94,
2017-06-10,2.18,,,3.02,,,,,,,8.39,,,,,3.05,25.46,,,7.44,,2.24,,2.46,,36.96,
2017-06-11,2.18,,,3.03,,,,,,,8.36,,,,,3.03,25.44,,,7.45,,2.23,,2.5,,36.98,
2017-06-12,2.19,,,3.04,,,,,,,8.33,,,,,3.01,25.43,,,7.45,,2.23,,2.55,,36.99,
2017-06-13,2.19,,,3.05,,,,,,,8.3,,,,,2.99,25.41,,,7.46,,2.22,,2.59,,37.01,
2017-06-14,2.2,,,3.06,,,,,,,8.27,,,,,2.96,25.4,,,7.46,,2.21,,2.64,,37.02,
2017-06-15,2.2,,,3.07,,,,,,,8.24,,,,,2.94,25.38,,,7.46,,2.21,,2.68,,37.04,
2017-06-16,2.21,,,3.08,,,,,,,8.21,,,,,2.92,25.37,,,7.47,,2.2,,2.73,,37.06,
2017-06-17,2.21,,,3.09,,,,,,,8.18,,,,,2.9,25.35,,,7.47,,2.19,,2.77,,37.07,
2017-06-18,2.21,,,3.1,,,,,,,8.15,,,,,2.87,25.34,,,7.47,,2.19,,2.81,,37.09,
2017-06-19,2.22,,,3.11,,,,,,,8.12,,,,,2.85,25.32,,,7.48,,2.18,,2.86,,37.1,
2017-06-20,2.22,,,3.12,,,,,,,8.09,,,,,2.83,25.3,,,7.48,,2.17,,2.9,,37.12,
2017-06-21,2.23,,,3.13,,,,,,,8.06,,,,,2.81,25.29,,,7.49,,2.17,,2.95,,37.14,
2017-06-22,2.23,,,3.14,,,,,,,8.03,,,,,2.79,25.27,,,7.49,,2.16,,2.99,,37.15,
2017-06-23,2.24,,,3.15,,,,,,,7.99,,,,,2.76,25.26,,,7.49,,2.15,,3.04,,37.17,
2017-06-24,2.24,,,3.16,,,,,,,7.96,,,,,2.74,25.24,,,7.5,,2.15,,3.08,,37.18,
2017-06-25,2.25,,,3.17,,,,,,,7.93,,,,,2.72,25.23,,,7.5,,2.14,,3.12,,37.2,
2017-06-26,2.25,,,3.18,,,,,,,7.9,,,,,2.7,25.21,,,7.51,,2.14,,3.17,,37.21,
2017-06-27,2.18,,,3.15,,,,,,,7.87,,,,,2.69,25.23,,,7.49,,2.13,,3.14,,37.23,
2017-06-28,2.11,,,3.12,,,,,,,7.84,,,,,2.69,25.24,,,7.48,,2.12,,3.12,,37.25,
2017-06-29,2.04,,,3.09,,,,,,,7.81,,,,,2.69,25.26,,,7.47,,2.11,,3.1,,37.26,
2017-06-30,1.98,,,3.06,,,,,,,7.78,,,,,2.68,25.27,,,7.46,,2.11,,3.07,,37.28,
2017-07-01,1.91,,,3.03,,,,,,,7.75,,,,,2.68,25.29,,,7.45,,2.1,,3.05,,37.29,
2017-07-02,1.84,,,3,,,,,,,7.72,,,,,2.67,25.3,,,7.43,,2.09,,3.02,,37.31,
2017-07-03,1.77,,,2.97,,,,,,,7.69,,,,,2.67,25.32,,,7.42,,2.08,,3,,37.32,
2017-07-04,1.7,,,2.94,,,,,,,7.65,,,,,2.67,25.33,,,7.41,,2.08,,2.97,,37.34,
2017-07-05,1.63,,,2.91,,,,,,,7.62,,,,,2.66,25.35,,,7.4,,2.07,,2.95,,37.36,
2017-07-06,1.64,,,2.91,,,,,,,7.62,,,,,2.64,25.34,,,7.42,,2.05,,3,,37.35,
2017-07-07,1.65,,,2.91,,,,,,,7.61,,,,,2.62,25.33,,,7.44,,2.03,,3.05,,37.35,
2017-07-08,1.66,,,2.91,,,,,,,7.61,,,,,2.6,25.31,,,7.46,,2.02,,3.1,,37.35,
2017-07-09,1.67,,,2.91,,,,,,,7.6,,,,,2.58,25.3,,,7.48,,2,,3.15,,37.35,
2017-07-10,1.68,,,2.92,,,,,,,7.6,,,,,2.55,25.29,,,7.5,,1.98,,3.2,,37.35,
2017-07-11,1.7,,,2.92,,,,,,,7.59,,,,,2.53,25.28,,,7.52,,1.96,,3.25,,37.35,
2017-07-12,1.71,,,2.92,,,,,,,7.59,,,,,2.51,25.27,,,7.54,,1.94,,3.3,,37.35,
2017-07-13,1.72,,,2.92,,,,,,,7.58,,,,,2.49,25.26,,,7.56,,1.93,,3.35,,37.34,
2017-07-14,1.73,,,2.92,,,,,,,7.57,,,,,2.47,25.25,,,7.58,,1.91,,3.4,,37.34,
2017-07-15,1.74,,,2.92,,,,,,,7.57,,,,,2.44,25.24,,,7.61,,1.89,,3.45,,37.34,
2017-07-16,1.75,,,2.93,,,,,,,7.56,,,,,2.42,25.23,,,7.63,,1.87,,3.5,,37.34,
2017-07-17,1.76,,,2.93,,,,,,,7.56,,,,,2.4,25.22,,,7.65,,1.85,,3.55,,37.34,
2017-07-18,1.77,,,2.93,,,,,,,7.55,,,,,2.38,25.21,,,7.67,,1.83,,3.6,,37.34,
2017-07-19,1.78,,,2.93,,,,,,,7.55,,,,,2.35,25.2,,,7.69,,1.82,,3.65,,37.33,
2017-07-20,1.79,,,2.93,,,,,,,7.54,,,,,2.33,25.19,,,7.71,,1.8,,3.7,,37.33,
2017-07-21,1.8,,,2.93,,,,,,,7.54,,,,,2.31,25.18,,,7.73,,1.78,,3.75,,37.33,
2017-07-22,1.81,,,2.93,,,,,,,7.53,,,,,2.29,25.17,,,7.75,,1.76,,3.8,,37.33,
2017-07-23,1.82,,,2.94,,,,,,,7.52,,,,,2.27,25.16,,,7.77,,1.74,,3.84,,37.33,
2017-07-24,1.83,,,2.94,,,,,,,7.52,,,,,2.24,25.15,,,7.79,,1.73,,3.89,,37.33,
2017-07-25,1.84,,,2.94,,,,,,,7.51,,,,,2.22,25.13,,,7.81,,1.71,,3.94,,37.32,
2017-07-26,1.85,,,2.94,,,,,,,7.55,,,,,2.22,25.13,,,7.81,,1.68,,3.9,,37.33,
2017-07-27,1.85,,,2.93,,,,,,,7.58,,,,,2.23,25.13,,,7.8,,1.65,,3.86,,37.33,
2017-07-28,1.86,,,2.93,,,,,,,7.62,,,,,2.23,25.13,,,7.79,,1.62,,3.81,,37.34,
